identifier,compound_name,wyckoff
ABEHEW,"10,11,13,14,16,17,19,20-Octahydrodibenzo[n,p][1,4,7,10,13]pentaoxacycloheptadecine-4,5-diylbis(diphenylphosphine) dioxide",A44B42C7D2_oP760_61_44c_42c_7c_2c:C-H-O-P
ABEHEW,"10,11,13,14,16,17,19,20-Octahydrodibenzo[n,p][1,4,7,10,13]pentaoxacycloheptadecine-4,5-diylbis(diphenylphosphine) dioxide",A44B42C7D2_oP760_61_44c_42c_7c_2c:C-H-O-P
ABEHEW,"10,11,13,14,16,17,19,20-Octahydrodibenzo[n,p][1,4,7,10,13]pentaoxacycloheptadecine-4,5-diylbis(diphenylphosphine) dioxide",A44B42C7D2_oP760_61_44c_42c_7c_2c:C-H-O-P
ABEHEW,"10,11,13,14,16,17,19,20-Octahydrodibenzo[n,p][1,4,7,10,13]pentaoxacycloheptadecine-4,5-diylbis(diphenylphosphine) dioxide",A44B42C7D2_oP760_61_44c_42c_7c_2c:C-H-O-P
ABEHEW,"10,11,13,14,16,17,19,20-Octahydrodibenzo[n,p][1,4,7,10,13]pentaoxacycloheptadecine-4,5-diylbis(diphenylphosphine) dioxide",A44B42C7D2_oP760_61_44c_42c_7c_2c:C-H-O-P
ABEHIY,rac-bis(anilinium) (μ2-oxo)-bis((benzilato)silicate) acetonitrile solvate,A72B62C4D13E2_aP306_2_72i_62i_4i_13i_2i:C-H-N-O-Si
ABEHIY,rac-bis(anilinium) (μ2-oxo)-bis((benzilato)silicate) acetonitrile solvate,A72B62C4D13E2_aP306_2_72i_62i_4i_13i_2i:C-H-N-O-Si
ABEHIY,rac-bis(anilinium) (μ2-oxo)-bis((benzilato)silicate) acetonitrile solvate,A72B62C4D13E2_aP306_2_72i_62i_4i_13i_2i:C-H-N-O-Si
ABEHIY,rac-bis(anilinium) (μ2-oxo)-bis((benzilato)silicate) acetonitrile solvate,A72B62C4D13E2_aP306_2_72i_62i_4i_13i_2i:C-H-N-O-Si
ABEHIY,rac-bis(anilinium) (μ2-oxo)-bis((benzilato)silicate) acetonitrile solvate,A72B62C4D13E2_aP306_2_72i_62i_4i_13i_2i:C-H-N-O-Si
ABEHIY,rac-bis(anilinium) (μ2-oxo)-bis((benzilato)silicate) acetonitrile solvate,A72B62C4D13E2_aP306_2_72i_62i_4i_13i_2i:C-H-N-O-Si
ABEHIZ,"N,N'-bis(2-(Methylsulfanyl)phenyl)pyridine-2,6-dicarboxamide",A21B19C3D2E2_mP188_14_21e_19e_3e_2e_2e:C-H-N-O-S
ABEHIZ,"N,N'-bis(2-(Methylsulfanyl)phenyl)pyridine-2,6-dicarboxamide",A21B19C3D2E2_mP188_14_21e_19e_3e_2e_2e:C-H-N-O-S
ABEHOE,"(μ2-η6,η6-1,4-bis(boratastyryl)benzene)-bis(tris(tetrahydrofuran)-sodium)",AB22C33DE3_mC480_12_j_22j_33j_j_3j:B-C-H-Na-O
ABEHOE,"(μ2-η6,η6-1,4-bis(boratastyryl)benzene)-bis(tris(tetrahydrofuran)-sodium)",AB22C33DE3_mC480_12_j_22j_33j_j_3j:B-C-H-Na-O
ABEHOE,"(μ2-η6,η6-1,4-bis(boratastyryl)benzene)-bis(tris(tetrahydrofuran)-sodium)",AB22C33DE3_mC480_12_j_22j_33j_j_3j:B-C-H-Na-O
ABEHOE,"(μ2-η6,η6-1,4-bis(boratastyryl)benzene)-bis(tris(tetrahydrofuran)-sodium)",AB22C33DE3_mC480_12_j_22j_33j_j_3j:B-C-H-Na-O
ABEHOE,"(μ2-η6,η6-1,4-bis(boratastyryl)benzene)-bis(tris(tetrahydrofuran)-sodium)",AB22C33DE3_mC480_12_j_22j_33j_j_3j:B-C-H-Na-O
ABEHOE,"(μ2-η6,η6-1,4-bis(boratastyryl)benzene)-bis(tris(tetrahydrofuran)-sodium)",AB22C33DE3_mC480_12_j_22j_33j_j_3j:B-C-H-Na-O
ABEHOE,"(μ2-η6,η6-1,4-bis(boratastyryl)benzene)-bis(tris(tetrahydrofuran)-sodium)",AB22C33DE3_mC480_12_j_22j_33j_j_3j:B-C-H-Na-O
ABEHOE,"(μ2-η6,η6-1,4-bis(boratastyryl)benzene)-bis(tris(tetrahydrofuran)-sodium)",AB22C33DE3_mC480_12_j_22j_33j_j_3j:B-C-H-Na-O
ABEHOE,"(μ2-η6,η6-1,4-bis(boratastyryl)benzene)-bis(tris(tetrahydrofuran)-sodium)",AB22C33DE3_mC480_12_j_22j_33j_j_3j:B-C-H-Na-O
ABEHOE,"(μ2-η6,η6-1,4-bis(boratastyryl)benzene)-bis(tris(tetrahydrofuran)-sodium)",AB22C33DE3_mC480_12_j_22j_33j_j_3j:B-C-H-Na-O
ABEHOE,"(μ2-η6,η6-1,4-bis(boratastyryl)benzene)-bis(tris(tetrahydrofuran)-sodium)",AB22C33DE3_mC480_12_j_22j_33j_j_3j:B-C-H-Na-O
ABEHOE,"(μ2-η6,η6-1,4-bis(boratastyryl)benzene)-bis(tris(tetrahydrofuran)-sodium)",AB22C33DE3_mC480_12_j_22j_33j_j_3j:B-C-H-Na-O
ABEHOF,L-Valinium picrate,A11B14C4D9_mP76_4_11a_14a_4a_9a:C-H-N-O
ABEHOF,L-Valinium picrate,A11B14C4D9_mP76_4_11a_14a_4a_9a:C-H-N-O
ABEHOF,L-Valinium picrate,A11B14C4D9_mP76_4_11a_14a_4a_9a:C-H-N-O
ABEHOF,L-Valinium picrate,A11B14C4D9_mP76_4_11a_14a_4a_9a:C-H-N-O
ABEHOG,"6,7,9,10,12,13-Hexahydrodibenzo[k,m][1,4,7,10]tetraoxacyclotetradecine-1,18-diylbis(diphenylphosphine) dioxide",A21B19C3D_mP352_14_42e_38e_6e_2e:C-H-O-P
ABEHOG,"6,7,9,10,12,13-Hexahydrodibenzo[k,m][1,4,7,10]tetraoxacyclotetradecine-1,18-diylbis(diphenylphosphine) dioxide",A21B19C3D_mP352_14_42e_38e_6e_2e:C-H-O-P
ABEHOG,"6,7,9,10,12,13-Hexahydrodibenzo[k,m][1,4,7,10]tetraoxacyclotetradecine-1,18-diylbis(diphenylphosphine) dioxide",A21B19C3D_mP352_14_42e_38e_6e_2e:C-H-O-P
ABEHOG,"6,7,9,10,12,13-Hexahydrodibenzo[k,m][1,4,7,10]tetraoxacyclotetradecine-1,18-diylbis(diphenylphosphine) dioxide",A21B19C3D_mP352_14_42e_38e_6e_2e:C-H-O-P
ABEHOG,"6,7,9,10,12,13-Hexahydrodibenzo[k,m][1,4,7,10]tetraoxacyclotetradecine-1,18-diylbis(diphenylphosphine) dioxide",A21B19C3D_mP352_14_42e_38e_6e_2e:C-H-O-P
ABEHOG,"6,7,9,10,12,13-Hexahydrodibenzo[k,m][1,4,7,10]tetraoxacyclotetradecine-1,18-diylbis(diphenylphosphine) dioxide",A21B19C3D_mP352_14_42e_38e_6e_2e:C-H-O-P
ABEHOI,"11-t-butyl 6-methyl 4-ethylidene-2-formyl-13-methoxy-1,2,3,4,5,6-hexahydro-11H-11a,6a-(epoxyethano)-1,5-methanoazocino[3,4-b]indole-6,11-dicarboxylate",A27B34C2D7_aP280_2_54i_68i_4i_14i:C-H-N-O
ABEHOI,"11-t-butyl 6-methyl 4-ethylidene-2-formyl-13-methoxy-1,2,3,4,5,6-hexahydro-11H-11a,6a-(epoxyethano)-1,5-methanoazocino[3,4-b]indole-6,11-dicarboxylate",A27B34C2D7_aP280_2_54i_68i_4i_14i:C-H-N-O
ABEHOI,"11-t-butyl 6-methyl 4-ethylidene-2-formyl-13-methoxy-1,2,3,4,5,6-hexahydro-11H-11a,6a-(epoxyethano)-1,5-methanoazocino[3,4-b]indole-6,11-dicarboxylate",A27B34C2D7_aP280_2_54i_68i_4i_14i:C-H-N-O
ABEHOI,"11-t-butyl 6-methyl 4-ethylidene-2-formyl-13-methoxy-1,2,3,4,5,6-hexahydro-11H-11a,6a-(epoxyethano)-1,5-methanoazocino[3,4-b]indole-6,11-dicarboxylate",A27B34C2D7_aP280_2_54i_68i_4i_14i:C-H-N-O
ABEHOI,"11-t-butyl 6-methyl 4-ethylidene-2-formyl-13-methoxy-1,2,3,4,5,6-hexahydro-11H-11a,6a-(epoxyethano)-1,5-methanoazocino[3,4-b]indole-6,11-dicarboxylate",A27B34C2D7_aP280_2_54i_68i_4i_14i:C-H-N-O
ABEHOI,"11-t-butyl 6-methyl 4-ethylidene-2-formyl-13-methoxy-1,2,3,4,5,6-hexahydro-11H-11a,6a-(epoxyethano)-1,5-methanoazocino[3,4-b]indole-6,11-dicarboxylate",A27B34C2D7_aP280_2_54i_68i_4i_14i:C-H-N-O
ABEHOI,"11-t-butyl 6-methyl 4-ethylidene-2-formyl-13-methoxy-1,2,3,4,5,6-hexahydro-11H-11a,6a-(epoxyethano)-1,5-methanoazocino[3,4-b]indole-6,11-dicarboxylate",A27B34C2D7_aP280_2_54i_68i_4i_14i:C-H-N-O
ABEHOI,"11-t-butyl 6-methyl 4-ethylidene-2-formyl-13-methoxy-1,2,3,4,5,6-hexahydro-11H-11a,6a-(epoxyethano)-1,5-methanoazocino[3,4-b]indole-6,11-dicarboxylate",A27B34C2D7_aP280_2_54i_68i_4i_14i:C-H-N-O
ABEHOI,"11-t-butyl 6-methyl 4-ethylidene-2-formyl-13-methoxy-1,2,3,4,5,6-hexahydro-11H-11a,6a-(epoxyethano)-1,5-methanoazocino[3,4-b]indole-6,11-dicarboxylate",A27B34C2D7_aP280_2_54i_68i_4i_14i:C-H-N-O
ABEHOI,"11-t-butyl 6-methyl 4-ethylidene-2-formyl-13-methoxy-1,2,3,4,5,6-hexahydro-11H-11a,6a-(epoxyethano)-1,5-methanoazocino[3,4-b]indole-6,11-dicarboxylate",A27B34C2D7_aP280_2_54i_68i_4i_14i:C-H-N-O
ABEHOI,"11-t-butyl 6-methyl 4-ethylidene-2-formyl-13-methoxy-1,2,3,4,5,6-hexahydro-11H-11a,6a-(epoxyethano)-1,5-methanoazocino[3,4-b]indole-6,11-dicarboxylate",A27B34C2D7_aP280_2_54i_68i_4i_14i:C-H-N-O
ABEHOI,"11-t-butyl 6-methyl 4-ethylidene-2-formyl-13-methoxy-1,2,3,4,5,6-hexahydro-11H-11a,6a-(epoxyethano)-1,5-methanoazocino[3,4-b]indole-6,11-dicarboxylate",A27B34C2D7_aP280_2_54i_68i_4i_14i:C-H-N-O
ABEHOI,"11-t-butyl 6-methyl 4-ethylidene-2-formyl-13-methoxy-1,2,3,4,5,6-hexahydro-11H-11a,6a-(epoxyethano)-1,5-methanoazocino[3,4-b]indole-6,11-dicarboxylate",A27B34C2D7_aP280_2_54i_68i_4i_14i:C-H-N-O
ABEHOI,"11-t-butyl 6-methyl 4-ethylidene-2-formyl-13-methoxy-1,2,3,4,5,6-hexahydro-11H-11a,6a-(epoxyethano)-1,5-methanoazocino[3,4-b]indole-6,11-dicarboxylate",A27B34C2D7_aP280_2_54i_68i_4i_14i:C-H-N-O
ABEHOI,"11-t-butyl 6-methyl 4-ethylidene-2-formyl-13-methoxy-1,2,3,4,5,6-hexahydro-11H-11a,6a-(epoxyethano)-1,5-methanoazocino[3,4-b]indole-6,11-dicarboxylate",A27B34C2D7_aP280_2_54i_68i_4i_14i:C-H-N-O
ABEHOI,"11-t-butyl 6-methyl 4-ethylidene-2-formyl-13-methoxy-1,2,3,4,5,6-hexahydro-11H-11a,6a-(epoxyethano)-1,5-methanoazocino[3,4-b]indole-6,11-dicarboxylate",A27B34C2D7_aP280_2_54i_68i_4i_14i:C-H-N-O
ABEHOI,"11-t-butyl 6-methyl 4-ethylidene-2-formyl-13-methoxy-1,2,3,4,5,6-hexahydro-11H-11a,6a-(epoxyethano)-1,5-methanoazocino[3,4-b]indole-6,11-dicarboxylate",A27B34C2D7_aP280_2_54i_68i_4i_14i:C-H-N-O
ABEHOI,"11-t-butyl 6-methyl 4-ethylidene-2-formyl-13-methoxy-1,2,3,4,5,6-hexahydro-11H-11a,6a-(epoxyethano)-1,5-methanoazocino[3,4-b]indole-6,11-dicarboxylate",A27B34C2D7_aP280_2_54i_68i_4i_14i:C-H-N-O
ABEHOI,"11-t-butyl 6-methyl 4-ethylidene-2-formyl-13-methoxy-1,2,3,4,5,6-hexahydro-11H-11a,6a-(epoxyethano)-1,5-methanoazocino[3,4-b]indole-6,11-dicarboxylate",A27B34C2D7_aP280_2_54i_68i_4i_14i:C-H-N-O
ABEHOI,"11-t-butyl 6-methyl 4-ethylidene-2-formyl-13-methoxy-1,2,3,4,5,6-hexahydro-11H-11a,6a-(epoxyethano)-1,5-methanoazocino[3,4-b]indole-6,11-dicarboxylate",A27B34C2D7_aP280_2_54i_68i_4i_14i:C-H-N-O
ABEHOI,"11-t-butyl 6-methyl 4-ethylidene-2-formyl-13-methoxy-1,2,3,4,5,6-hexahydro-11H-11a,6a-(epoxyethano)-1,5-methanoazocino[3,4-b]indole-6,11-dicarboxylate",A27B34C2D7_aP280_2_54i_68i_4i_14i:C-H-N-O
ABEHOI,"11-t-butyl 6-methyl 4-ethylidene-2-formyl-13-methoxy-1,2,3,4,5,6-hexahydro-11H-11a,6a-(epoxyethano)-1,5-methanoazocino[3,4-b]indole-6,11-dicarboxylate",A27B34C2D7_aP280_2_54i_68i_4i_14i:C-H-N-O
ABEHOI,"11-t-butyl 6-methyl 4-ethylidene-2-formyl-13-methoxy-1,2,3,4,5,6-hexahydro-11H-11a,6a-(epoxyethano)-1,5-methanoazocino[3,4-b]indole-6,11-dicarboxylate",A27B34C2D7_aP280_2_54i_68i_4i_14i:C-H-N-O
ABEHOI,"11-t-butyl 6-methyl 4-ethylidene-2-formyl-13-methoxy-1,2,3,4,5,6-hexahydro-11H-11a,6a-(epoxyethano)-1,5-methanoazocino[3,4-b]indole-6,11-dicarboxylate",A27B34C2D7_aP280_2_54i_68i_4i_14i:C-H-N-O
ABEHOI,"11-t-butyl 6-methyl 4-ethylidene-2-formyl-13-methoxy-1,2,3,4,5,6-hexahydro-11H-11a,6a-(epoxyethano)-1,5-methanoazocino[3,4-b]indole-6,11-dicarboxylate",A27B34C2D7_aP280_2_54i_68i_4i_14i:C-H-N-O
ABEHOI,"11-t-butyl 6-methyl 4-ethylidene-2-formyl-13-methoxy-1,2,3,4,5,6-hexahydro-11H-11a,6a-(epoxyethano)-1,5-methanoazocino[3,4-b]indole-6,11-dicarboxylate",A27B34C2D7_aP280_2_54i_68i_4i_14i:C-H-N-O
ABEHOI,"11-t-butyl 6-methyl 4-ethylidene-2-formyl-13-methoxy-1,2,3,4,5,6-hexahydro-11H-11a,6a-(epoxyethano)-1,5-methanoazocino[3,4-b]indole-6,11-dicarboxylate",A27B34C2D7_aP280_2_54i_68i_4i_14i:C-H-N-O
ABEHOI,"11-t-butyl 6-methyl 4-ethylidene-2-formyl-13-methoxy-1,2,3,4,5,6-hexahydro-11H-11a,6a-(epoxyethano)-1,5-methanoazocino[3,4-b]indole-6,11-dicarboxylate",A27B34C2D7_aP280_2_54i_68i_4i_14i:C-H-N-O
ABEHOI,"11-t-butyl 6-methyl 4-ethylidene-2-formyl-13-methoxy-1,2,3,4,5,6-hexahydro-11H-11a,6a-(epoxyethano)-1,5-methanoazocino[3,4-b]indole-6,11-dicarboxylate",A27B34C2D7_aP280_2_54i_68i_4i_14i:C-H-N-O
ABEHOI,"11-t-butyl 6-methyl 4-ethylidene-2-formyl-13-methoxy-1,2,3,4,5,6-hexahydro-11H-11a,6a-(epoxyethano)-1,5-methanoazocino[3,4-b]indole-6,11-dicarboxylate",A27B34C2D7_aP280_2_54i_68i_4i_14i:C-H-N-O
ABEHOI,"11-t-butyl 6-methyl 4-ethylidene-2-formyl-13-methoxy-1,2,3,4,5,6-hexahydro-11H-11a,6a-(epoxyethano)-1,5-methanoazocino[3,4-b]indole-6,11-dicarboxylate",A27B34C2D7_aP280_2_54i_68i_4i_14i:C-H-N-O
ABEHOI,"11-t-butyl 6-methyl 4-ethylidene-2-formyl-13-methoxy-1,2,3,4,5,6-hexahydro-11H-11a,6a-(epoxyethano)-1,5-methanoazocino[3,4-b]indole-6,11-dicarboxylate",A27B34C2D7_aP280_2_54i_68i_4i_14i:C-H-N-O
ABEHUL,4-(Benzo(b)thiophen-3-yl)-1-methylpiperidine-4-carbonitrile,A15B16C2D_oP136_29_15a_16a_2a_a:C-H-N-S
ABEHUL,4-(Benzo(b)thiophen-3-yl)-1-methylpiperidine-4-carbonitrile,A15B16C2D_oP136_29_15a_16a_2a_a:C-H-N-S
ABEHUL,4-(Benzo(b)thiophen-3-yl)-1-methylpiperidine-4-carbonitrile,A15B16C2D_oP136_29_15a_16a_2a_a:C-H-N-S
ABEHUL,4-(Benzo(b)thiophen-3-yl)-1-methylpiperidine-4-carbonitrile,A15B16C2D_oP136_29_15a_16a_2a_a:C-H-N-S
ABEHUL,4-(Benzo(b)thiophen-3-yl)-1-methylpiperidine-4-carbonitrile,A15B16C2D_oP136_29_15a_16a_2a_a:C-H-N-S
ABEHUL,4-(Benzo(b)thiophen-3-yl)-1-methylpiperidine-4-carbonitrile,A15B16C2D_oP136_29_15a_16a_2a_a:C-H-N-S
ABEJAT,"Methyl 1-n-butyl-2-(3,4-dichlorophenyl)-1H-benzimidazole-5-carboxylate",A19B2C18D2E2_mP172_14_19e_2e_18e_2e_2e:C-Cl-H-N-O
ABEJAT,"Methyl 1-n-butyl-2-(3,4-dichlorophenyl)-1H-benzimidazole-5-carboxylate",A19B2C18D2E2_mP172_14_19e_2e_18e_2e_2e:C-Cl-H-N-O
ABEJAT,"Methyl 1-n-butyl-2-(3,4-dichlorophenyl)-1H-benzimidazole-5-carboxylate",A19B2C18D2E2_mP172_14_19e_2e_18e_2e_2e:C-Cl-H-N-O
ABEJAT,"Methyl 1-n-butyl-2-(3,4-dichlorophenyl)-1H-benzimidazole-5-carboxylate",A19B2C18D2E2_mP172_14_19e_2e_18e_2e_2e:C-Cl-H-N-O
ABEJAT,"Methyl 1-n-butyl-2-(3,4-dichlorophenyl)-1H-benzimidazole-5-carboxylate",A19B2C18D2E2_mP172_14_19e_2e_18e_2e_2e:C-Cl-H-N-O
ABEJAV,"5-(2-(3,4-dimethoxyphenyl)propan-2-yl)-2,2-dimethyl-1,3-dioxane-4,6-dione",A17B22C6_mP180_14_17e_22e_6e:C-H-O
ABEJAV,"5-(2-(3,4-dimethoxyphenyl)propan-2-yl)-2,2-dimethyl-1,3-dioxane-4,6-dione",A17B22C6_mP180_14_17e_22e_6e:C-H-O
ABEJAV,"5-(2-(3,4-dimethoxyphenyl)propan-2-yl)-2,2-dimethyl-1,3-dioxane-4,6-dione",A17B22C6_mP180_14_17e_22e_6e:C-H-O
ABEJAV,"5-(2-(3,4-dimethoxyphenyl)propan-2-yl)-2,2-dimethyl-1,3-dioxane-4,6-dione",A17B22C6_mP180_14_17e_22e_6e:C-H-O
ABEJAV,"5-(2-(3,4-dimethoxyphenyl)propan-2-yl)-2,2-dimethyl-1,3-dioxane-4,6-dione",A17B22C6_mP180_14_17e_22e_6e:C-H-O
ABEJAV,"5-(2-(3,4-dimethoxyphenyl)propan-2-yl)-2,2-dimethyl-1,3-dioxane-4,6-dione",A17B22C6_mP180_14_17e_22e_6e:C-H-O
ABEJAV,"5-(2-(3,4-dimethoxyphenyl)propan-2-yl)-2,2-dimethyl-1,3-dioxane-4,6-dione",A17B22C6_mP180_14_17e_22e_6e:C-H-O
ABEJAV,"5-(2-(3,4-dimethoxyphenyl)propan-2-yl)-2,2-dimethyl-1,3-dioxane-4,6-dione",A17B22C6_mP180_14_17e_22e_6e:C-H-O
ABEJAV,"5-(2-(3,4-dimethoxyphenyl)propan-2-yl)-2,2-dimethyl-1,3-dioxane-4,6-dione",A17B22C6_mP180_14_17e_22e_6e:C-H-O
ABEJEX,3-Methoxysalicylaldehyde 4-methoxybenzoylhydrazone monohydrate,A16B18C2D5_oP164_19_16a_18a_2a_5a:C-H-N-O
ABEJEX,3-Methoxysalicylaldehyde 4-methoxybenzoylhydrazone monohydrate,A16B18C2D5_oP164_19_16a_18a_2a_5a:C-H-N-O
ABEJEX01,N'-(2-hydroxy-3-methoxybenzylidene)-4-methoxybenzohydrazide monohydrate,A16B18C2D5_oP164_19_16a_18a_2a_5a:C-H-N-O
ABEJEX01,N'-(2-hydroxy-3-methoxybenzylidene)-4-methoxybenzohydrazide monohydrate,A16B18C2D5_oP164_19_16a_18a_2a_5a:C-H-N-O
ABEJEZ,"5-(3,4-dimethoxybenzyl)-2,2,5-trimethyl-1,3-dioxane-4,6-dione",A8B10C3_mP168_14_16e_20e_6e:C-H-O
ABEJEZ,"5-(3,4-dimethoxybenzyl)-2,2,5-trimethyl-1,3-dioxane-4,6-dione",A8B10C3_mP168_14_16e_20e_6e:C-H-O
ABEJEZ,"5-(3,4-dimethoxybenzyl)-2,2,5-trimethyl-1,3-dioxane-4,6-dione",A8B10C3_mP168_14_16e_20e_6e:C-H-O
ABEJEZ,"5-(3,4-dimethoxybenzyl)-2,2,5-trimethyl-1,3-dioxane-4,6-dione",A8B10C3_mP168_14_16e_20e_6e:C-H-O
ABEJEZ,"5-(3,4-dimethoxybenzyl)-2,2,5-trimethyl-1,3-dioxane-4,6-dione",A8B10C3_mP168_14_16e_20e_6e:C-H-O
ABEJEZ,"5-(3,4-dimethoxybenzyl)-2,2,5-trimethyl-1,3-dioxane-4,6-dione",A8B10C3_mP168_14_16e_20e_6e:C-H-O
ABEJEZ,"5-(3,4-dimethoxybenzyl)-2,2,5-trimethyl-1,3-dioxane-4,6-dione",A8B10C3_mP168_14_16e_20e_6e:C-H-O
ABEJEZ,"5-(3,4-dimethoxybenzyl)-2,2,5-trimethyl-1,3-dioxane-4,6-dione",A8B10C3_mP168_14_16e_20e_6e:C-H-O
ABEJIB,5-Ethoxy-5-(1-hydroxyethyl)-1-methylpyrrolidin-2-one,A9B17CD3_mP120_14_9e_17e_e_3e:C-H-N-O
ABEJIB,5-Ethoxy-5-(1-hydroxyethyl)-1-methylpyrrolidin-2-one,A9B17CD3_mP120_14_9e_17e_e_3e:C-H-N-O
ABEJIB,5-Ethoxy-5-(1-hydroxyethyl)-1-methylpyrrolidin-2-one,A9B17CD3_mP120_14_9e_17e_e_3e:C-H-N-O
ABEJIB,5-Ethoxy-5-(1-hydroxyethyl)-1-methylpyrrolidin-2-one,A9B17CD3_mP120_14_9e_17e_e_3e:C-H-N-O
ABEJIB,5-Ethoxy-5-(1-hydroxyethyl)-1-methylpyrrolidin-2-one,A9B17CD3_mP120_14_9e_17e_e_3e:C-H-N-O
ABEJIB,5-Ethoxy-5-(1-hydroxyethyl)-1-methylpyrrolidin-2-one,A9B17CD3_mP120_14_9e_17e_e_3e:C-H-N-O
ABEJIB,5-Ethoxy-5-(1-hydroxyethyl)-1-methylpyrrolidin-2-one,A9B17CD3_mP120_14_9e_17e_e_3e:C-H-N-O
ABEJIB,5-Ethoxy-5-(1-hydroxyethyl)-1-methylpyrrolidin-2-one,A9B17CD3_mP120_14_9e_17e_e_3e:C-H-N-O
ABEJID,"5-(1-(3,4-dimethoxyphenyl)ethyl)-2,2,5-trimethyl-1,3-dioxane-4,6-dione",A17B22C6_aP180_2_34i_44i_12i:C-H-O
ABEJID,"5-(1-(3,4-dimethoxyphenyl)ethyl)-2,2,5-trimethyl-1,3-dioxane-4,6-dione",A17B22C6_aP180_2_34i_44i_12i:C-H-O
ABEJID,"5-(1-(3,4-dimethoxyphenyl)ethyl)-2,2,5-trimethyl-1,3-dioxane-4,6-dione",A17B22C6_aP180_2_34i_44i_12i:C-H-O
ABEJID,"5-(1-(3,4-dimethoxyphenyl)ethyl)-2,2,5-trimethyl-1,3-dioxane-4,6-dione",A17B22C6_aP180_2_34i_44i_12i:C-H-O
ABEJID,"5-(1-(3,4-dimethoxyphenyl)ethyl)-2,2,5-trimethyl-1,3-dioxane-4,6-dione",A17B22C6_aP180_2_34i_44i_12i:C-H-O
ABEJID,"5-(1-(3,4-dimethoxyphenyl)ethyl)-2,2,5-trimethyl-1,3-dioxane-4,6-dione",A17B22C6_aP180_2_34i_44i_12i:C-H-O
ABEJID,"5-(1-(3,4-dimethoxyphenyl)ethyl)-2,2,5-trimethyl-1,3-dioxane-4,6-dione",A17B22C6_aP180_2_34i_44i_12i:C-H-O
ABEJID,"5-(1-(3,4-dimethoxyphenyl)ethyl)-2,2,5-trimethyl-1,3-dioxane-4,6-dione",A17B22C6_aP180_2_34i_44i_12i:C-H-O
ABEJID,"5-(1-(3,4-dimethoxyphenyl)ethyl)-2,2,5-trimethyl-1,3-dioxane-4,6-dione",A17B22C6_aP180_2_34i_44i_12i:C-H-O
ABEJID,"5-(1-(3,4-dimethoxyphenyl)ethyl)-2,2,5-trimethyl-1,3-dioxane-4,6-dione",A17B22C6_aP180_2_34i_44i_12i:C-H-O
ABEJID,"5-(1-(3,4-dimethoxyphenyl)ethyl)-2,2,5-trimethyl-1,3-dioxane-4,6-dione",A17B22C6_aP180_2_34i_44i_12i:C-H-O
ABEJID,"5-(1-(3,4-dimethoxyphenyl)ethyl)-2,2,5-trimethyl-1,3-dioxane-4,6-dione",A17B22C6_aP180_2_34i_44i_12i:C-H-O
ABEJID,"5-(1-(3,4-dimethoxyphenyl)ethyl)-2,2,5-trimethyl-1,3-dioxane-4,6-dione",A17B22C6_aP180_2_34i_44i_12i:C-H-O
ABEJID,"5-(1-(3,4-dimethoxyphenyl)ethyl)-2,2,5-trimethyl-1,3-dioxane-4,6-dione",A17B22C6_aP180_2_34i_44i_12i:C-H-O
ABEJID,"5-(1-(3,4-dimethoxyphenyl)ethyl)-2,2,5-trimethyl-1,3-dioxane-4,6-dione",A17B22C6_aP180_2_34i_44i_12i:C-H-O
ABEJID,"5-(1-(3,4-dimethoxyphenyl)ethyl)-2,2,5-trimethyl-1,3-dioxane-4,6-dione",A17B22C6_aP180_2_34i_44i_12i:C-H-O
ABEJID,"5-(1-(3,4-dimethoxyphenyl)ethyl)-2,2,5-trimethyl-1,3-dioxane-4,6-dione",A17B22C6_aP180_2_34i_44i_12i:C-H-O
ABEJID,"5-(1-(3,4-dimethoxyphenyl)ethyl)-2,2,5-trimethyl-1,3-dioxane-4,6-dione",A17B22C6_aP180_2_34i_44i_12i:C-H-O
ABEJOH,"2,4,6-Trinitro-2,4,6,8-tetraazabicyclo(3.3.0)octan-7-one",A4B5C7D7_mP92_14_4e_5e_7e_7e:C-H-N-O
ABEJOH,"2,4,6-Trinitro-2,4,6,8-tetraazabicyclo(3.3.0)octan-7-one",A4B5C7D7_mP92_14_4e_5e_7e_7e:C-H-N-O
ABEJOH,"2,4,6-Trinitro-2,4,6,8-tetraazabicyclo(3.3.0)octan-7-one",A4B5C7D7_mP92_14_4e_5e_7e_7e:C-H-N-O
ABEJOJ,"5-(3,4-dimethoxybenzyl)-2,2-dimethyl-1,3-dioxane-4,6-dione",A5B6C2_aP78_2_15i_18i_6i:C-H-O
ABEJOJ,"5-(3,4-dimethoxybenzyl)-2,2-dimethyl-1,3-dioxane-4,6-dione",A5B6C2_aP78_2_15i_18i_6i:C-H-O
ABEJOJ,"5-(3,4-dimethoxybenzyl)-2,2-dimethyl-1,3-dioxane-4,6-dione",A5B6C2_aP78_2_15i_18i_6i:C-H-O
ABEJOJ,"5-(3,4-dimethoxybenzyl)-2,2-dimethyl-1,3-dioxane-4,6-dione",A5B6C2_aP78_2_15i_18i_6i:C-H-O
ABEJOJ,"5-(3,4-dimethoxybenzyl)-2,2-dimethyl-1,3-dioxane-4,6-dione",A5B6C2_aP78_2_15i_18i_6i:C-H-O
ABEJOJ,"5-(3,4-dimethoxybenzyl)-2,2-dimethyl-1,3-dioxane-4,6-dione",A5B6C2_aP78_2_15i_18i_6i:C-H-O
